source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,g_rp,phot_g_mean_mag,phot_g_mean_flux_over_error
1576752248927238912,193.15277152694406,0.048843216,56.96929060170021,0.04942061,11.16406318129721,0.062434074,1.2957287,17.130682,1306.5055
1576759120874965888,192.65051306006444,0.028701732,56.464036526535885,0.030214285,12.564099001269975,0.039307058,1.2525835,16.174913,1375.932
1576761285538446464,192.9188999957925,0.022283858,56.46688251298068,0.02188126,19.073583261884295,0.02930302,1.231966,14.334462,2004.6002
1576766680017412352,192.63475775193476,0.011915118,56.66096718812093,0.013336904,10.999130481906224,0.015978701,1.1332998,14.410648,2570.874
1576766851816103680,192.56674648409586,0.010219003,56.62491512780342,0.010510414,12.835190909002815,0.0132109225,0.6523142,10.52211,4137.8203
1576780492632241920,192.406925400987,0.013030607,56.739366422508475,0.013399718,22.50617556547462,0.01742281,1.2102585,14.284927,2902.9148
1576802860821893120,192.66840352293593,0.010907851,57.081902061058244,0.010519936,10.654469707504514,0.013533038,1.0892038,14.049253,2836.4832
1576851342412310272,195.16390006495038,0.01384979,56.42455602528234,0.014376665,11.556029465576469,0.01824951,1.1244526,14.529786,2640.4172
1576899033729224960,194.42896238490937,0.021409124,56.447852194475225,0.02354709,17.565512414534336,0.030281918,1.2079792,15.674868,2240.0295
1576903019458821248,194.85949385880804,0.014234145,56.56252420382174,0.014375577,42.805818725081764,0.018568603,1.146141,12.127158,2342.1074
1576941158767222912,195.04255042373944,0.024105953,57.056478057237754,0.028173314,11.86108307435793,0.032894816,1.151268,15.931539,1948.1625
1577006820227984000,195.81945971899782,0.0099395,57.31520507130076,0.01159177,10.624054587972026,0.013147975,0.43644238,8.980788,3661.729
1577040698930074368,195.01171068804885,0.011959115,57.2546774106,0.013216229,10.542945555966824,0.015914844,1.1003733,14.2619095,2863.192
1577077841807239168,195.01346351212564,0.01957129,57.75860820565004,0.021568825,15.561763440259604,0.024749152,1.0698032,14.451048,2691.3157
1577116015476425216,194.15266747814036,0.042181734,57.013409753383854,0.041643396,12.69298299027636,0.055020873,1.2577419,16.863914,1388.8555
1577120447882679936,193.9056876112809,0.19576126,57.10652253622351,0.18935874,13.156543819459692,0.24731831,0.83182716,9.284378,870.7243
1577169925905951488,193.71719548464694,0.040982954,57.63540290257068,0.038722914,18.642620077913246,0.04999168,1.2108774,14.423823,2086.717
1577196176746595840,192.6104210565302,0.027479663,57.427501337961,0.022994667,10.165293879265672,0.03163749,1.1046991,14.554089,2773.4802
1577257508879247872,194.2513662760469,0.01806686,57.789171620332574,0.017289883,10.843546978917702,0.022737985,1.1797523,15.097918,2064.2224
1577286233620552960,194.07790745180887,0.008487971,58.00088806480159,0.008701255,12.830910800622517,0.0106101995,0.9878397,13.201958,5423.4536
1577307948975209600,194.00103031863352,0.015850965,58.270985928259286,0.015152597,23.399524922171363,0.018725615,1.2116413,14.400614,1751.0818
1577323891893841920,193.1489599420335,0.012522113,58.12814974729974,0.012360488,13.632719064667446,0.015487736,1.1281071,14.233677,2871.999
1577459131824175616,190.90061386994665,0.020791342,56.46233561734931,0.021026162,11.156993320120396,0.026237004,1.1436996,15.317659,2304.1575
1577466549231427200,190.73413225792913,0.012901786,56.57615353692652,0.013369395,22.878079987234297,0.017239379,1.1219864,12.552766,2469.2156
1577483492879086464,190.44829860698144,0.026647145,56.753805972512055,0.023768796,41.854116379130886,0.03418801,1.2020912,12.265954,2402.252
1577535444803347072,192.07619075532094,0.034142368,56.85701734567971,0.031844176,13.71976798545108,0.044376064,1.2253132,14.534156,2254.2104
1577535513522390144,192.0432538452404,0.017094214,56.8714445447932,0.0156476,11.046688583157243,0.021716582,1.1705055,14.967507,2652.0364
1577566402927194112,191.86521956810012,0.015137285,57.157093433919876,0.015451459,29.933559869392745,0.020587346,1.2548962,14.368464,1166.7163
1577670684733033728,189.91385763023595,0.026470043,56.81956723510059,0.025355145,10.37024774327701,0.034200072,1.2359686,15.842986,1493.1299
1577718582208294144,189.95005512417498,0.009129393,57.493451571053924,0.00954764,12.513851042149982,0.012600321,1.0513163,13.538629,3768.7058
1577763009350132992,188.2919897147712,0.019206991,57.47435075214333,0.018931657,14.668407781609844,0.025086308,1.2065439,15.420151,1914.7697
1577770396693885952,188.25792540273778,0.014419117,57.635316997005525,0.012647995,10.623428154584552,0.019032124,1.0666828,14.312975,2970.5027
1577813861762875520,189.78362116281076,0.023489397,57.599449324276215,0.024883045,10.18876931791128,0.032744892,1.198595,15.586801,1754.883
1577850214366017152,190.086179349085,0.011113474,58.04585841557444,0.009945133,12.01100176403342,0.013389356,0.4513693,8.93823,5698.4043
1577982396279404544,191.71534116421066,0.017020434,58.057233365931054,0.01759157,20.443825242037185,0.021987034,1.2509842,14.939626,2462.8071
